-3.530455398559570312e+01 -5.008990478515625000e+01 3.492535781860351562e+01
-3.529951095581054688e+01 -5.008937454223632812e+01 3.492764282226562500e+01
-3.529516601562500000e+01 -5.008772659301757812e+01 3.492817306518554688e+01
-3.529127120971679688e+01 -5.008701324462890625e+01 3.493095016479492188e+01
-3.528490066528320312e+01 -5.008578872680664062e+01 3.493252944946289062e+01
-3.527709579467773438e+01 -5.007994079589843750e+01 3.493255996704101562e+01
-3.526313781738281250e+01 -5.008120346069335938e+01 3.493507385253906250e+01
-3.526282501220703125e+01 -5.007495880126953125e+01 3.495469665527343750e+01
-3.526502990722656250e+01 -5.006930923461914062e+01 3.497154235839843750e+01
-5.036206817626953125e+01 3.071582794189453125e+01 1.608512268066406250e+02
5.355160903930664062e+01 -2.301572418212890625e+01 -3.177907409667968750e+02
-4.884216308593750000e+01 -3.641087341308593750e+01 -2.601243782043457031e+01
-4.480035018920898438e+01 -4.045268630981445312e+01 -1.116672158241271973e-01
-4.482278442382812500e+01 -4.047295761108398438e+01 -1.117232069373130798e-01
-4.482278442382812500e+01 -4.047295761108398438e+01 -1.117232069373130798e-01
-2.423732185363769531e+01 -5.304559707641601562e+01 -2.217707977294921875e+02
-3.402108764648437500e+01 -4.899296569824218750e+01 4.048726272583007812e+01
-3.493925476074218750e+01 -5.031378173828125000e+01 4.157913208007812500e+01
8.609120249748229980e-01 -6.028300094604492188e+01 8.449394989013671875e+01
2.534551620483398438e+01 -5.258660125732421875e+01 1.300911521911621094e+01
1.737320899963378906e+01 -5.588878631591796875e+01 1.213533878326416016e+00
-3.654069519042968750e+01 4.871234130859375000e+01 1.342011413574218750e+02
-6.028300094604492188e+01 6.927097320556640625e+00 -1.255377197265625000e+01
-4.722027969360351562e+01 -3.803275680541992188e+01 1.037154464721679688e+02
2.271312475204467773e+00 6.028300094604492188e+01 2.065807723999023438e+01
-2.905095481872558594e+01 5.105178451538085938e+01 -3.098392486572265625e+01
5.377963256835937500e+01 -2.246523475646972656e+01 -8.780229568481445312e+00
-5.080713272094726562e+01 -2.964160728454589844e+01 4.001280212402343750e+02
5.516965484619140625e+01 -1.910947799682617188e+01 4.858866214752197266e+00
6.028300094604492188e+01 2.369934082031250000e+00 -2.239656219482421875e+02
-2.444415092468261719e+01 -5.295992660522460938e+01 -1.443345031738281250e+02
6.028300094604492188e+01 -2.130521297454833984e+00 -2.946940422058105469e+01
5.630083465576171875e+01 -1.637861442565917969e+01 -3.297595977783203125e+01
1.089329051971435547e+01 5.857296752929687500e+01 -7.898832702636718750e+01
1.121264743804931641e+01 6.028300094604492188e+01 -8.129470825195312500e+01
2.630746650695800781e+01 -5.218815612792968750e+01 7.564989566802978516e+00
-6.028300094604492188e+01 9.540389060974121094e+00 -6.619271087646484375e+01
-6.028300094604492188e+01 3.184522151947021484e+00 2.716561584472656250e+02
-4.901600646972656250e+01 3.623703002929687500e+01 -2.318120574951171875e+01
-4.946846771240234375e+01 -3.287348175048828125e+01 -1.398409843444824219e+01
-5.121651077270507812e+01 -3.403652572631835938e+01 -1.447842311859130859e+01
-5.829841995239257812e+01 1.155609321594238281e+01 6.248225402832031250e+01
-6.028300094604492188e+01 1.194824314117431641e+01 6.460897064208984375e+01
-4.505860137939453125e+01 4.019443511962890625e+01 1.408880462646484375e+02
-6.028300094604492188e+01 -8.006908416748046875e+00 -3.218496799468994141e+00
-9.631886482238769531e+00 6.028300094604492188e+01 1.883010559082031250e+02
-7.609129428863525391e+00 6.038299942016601562e+01 2.081926116943359375e+02
-7.849592685699462891e+00 6.028300094604492188e+01 2.082545928955078125e+02
-8.537701606750488281e+00 6.030318069458007812e+01 2.086563415527343750e+02
-9.331448554992675781e+00 6.038299942016601562e+01 2.091850433349609375e+02
-1.059842109680175781e+01 6.028300094604492188e+01 2.107515563964843750e+02
-1.068719387054443359e+01 6.034207153320312500e+01 2.108963470458984375e+02
-1.068719387054443359e+01 6.034207153320312500e+01 2.108963470458984375e+02
-1.078695392608642578e+01 6.035502624511718750e+01 2.109167480468750000e+02
-9.153614997863769531e+00 6.038299942016601562e+01 1.901347656250000000e+02
-9.144801139831542969e+00 6.036318206787109375e+01 1.901355285644531250e+02
-9.140124320983886719e+00 6.034933471679687500e+01 1.901336669921875000e+02
-9.136654853820800781e+00 6.033355331420898438e+01 1.901456146240234375e+02
-9.140349388122558594e+00 6.031193542480468750e+01 1.901618347167968750e+02
-9.148282051086425781e+00 6.031132507324218750e+01 1.901767730712890625e+02
-9.162102699279785156e+00 6.031591033935546875e+01 1.901849975585937500e+02
-9.174590110778808594e+00 6.032944488525390625e+01 1.901896362304687500e+02
-9.177995681762695312e+00 6.035461044311523438e+01 1.901924743652343750e+02
-9.171932220458984375e+00 6.036419296264648438e+01 1.902049865722656250e+02
-9.164605140686035156e+00 6.037050247192382812e+01 1.902163238525390625e+02
-9.150046348571777344e+00 6.037254714965820312e+01 1.902204895019531250e+02
-9.142774581909179688e+00 6.036169815063476562e+01 1.902150421142578125e+02
-9.138673782348632812e+00 6.035231018066406250e+01 1.902048034667968750e+02
-9.126765251159667969e+00 6.034233093261718750e+01 1.901951293945312500e+02
-9.118933677673339844e+00 6.032641220092773438e+01 1.901818847656250000e+02
-9.099420547485351562e+00 6.033561325073242188e+01 1.901688690185546875e+02
-9.081571578979492188e+00 6.034510040283203125e+01 1.901584167480468750e+02
-9.096396446228027344e+00 6.033298492431640625e+01 1.901676940917968750e+02
-1.285059833526611328e+01 5.786705780029296875e+01 2.119004669189453125e+02
-2.824018287658691406e+01 -5.138753128051757812e+01 -5.087684020996093750e+02
6.028300094604492188e+01 -1.074262332916259766e+01 5.822638320922851562e+01
1.014433741569519043e+00 -6.028300094604492188e+01 1.516945190429687500e+02
-6.028300094604492188e+01 -4.536000728607177734e+00 1.574010944366455078e+01
-5.124579238891601562e+01 -2.858257484436035156e+01 7.082278442382812500e+01
5.462100601196289062e+01 2.043394851684570312e+01 9.748800277709960938e+00
-8.815965652465820312e+00 6.028300094604492188e+01 3.338224182128906250e+02
-5.438489532470703125e+01 2.100402069091796875e+01 1.313862457275390625e+02
5.460329055786132812e+01 -2.047677803039550781e+01 5.709980773925781250e+01
-1.643944931030273438e+01 5.627555465698242188e+01 2.828509712219238281e+01
-4.807441711425781250e+01 3.717861938476562500e+01 -6.449259948730468750e+01
4.880951690673828125e+01 3.644351959228515625e+01 -1.836089019775390625e+02
2.988302230834960938e+01 5.070703506469726562e+01 -1.372895355224609375e+02
5.098611068725585938e+01 2.920951080322265625e+01 -9.330458831787109375e+01
3.600017929077148438e+01 4.925285720825195312e+01 -1.385513153076171875e+02
3.761335754394531250e+01 -4.763967895507812500e+01 -4.723098278045654297e+00
-6.028300094604492188e+01 3.219139337539672852e+00 -9.740621948242187500e+01
6.028300094604492188e+01 8.219577789306640625e+00 -1.386636962890625000e+02
-3.673209428787231445e+00 6.028300094604492188e+01 -1.286279754638671875e+02
1.154442024230957031e+01 -5.830311203002929688e+01 2.845000648498535156e+01
1.193471717834472656e+01 -6.028300094604492188e+01 2.941595458984375000e+01
-2.755236434936523438e+01 5.167251205444335938e+01 2.329223251342773438e+01
5.166894912719726562e+01 -2.756079101562500000e+01 6.620755004882812500e+01
-8.352159500122070312e+00 -6.028300094604492188e+01 4.962157440185546875e+01
-6.028300094604492188e+01 6.458469033241271973e-01 5.146506881713867188e+01
6.028300094604492188e+01 -1.642577528953552246e+00 7.445986938476562500e+01
-5.795057296752929688e+01 1.239585685729980469e+01 1.615650634765625000e+02
-4.923419570922851562e+01 3.601884078979492188e+01 1.105924835205078125e+02
5.021044731140136719e+00 6.028300094604492188e+01 -6.093284606933593750e+01
-1.239702415466308594e+01 -5.795008850097656250e+01 3.154321594238281250e+02
-2.989364242553710938e+01 -5.070263671875000000e+01 -8.979944229125976562e+00
-2.437817382812500000e+01 -5.298725509643554688e+01 -1.702356338500976562e+01
-7.936158657073974609e+00 -6.028300094604492188e+01 -6.565701293945312500e+01
-2.012907981872558594e+01 5.474728393554687500e+01 -2.816939926147460938e+01
-1.312141895294189453e+00 -6.028300094604492188e+01 -3.312905883789062500e+01
1.383963489532470703e+01 -5.735241699218750000e+01 -7.651645660400390625e+01
5.631587982177734375e+01 1.634209632873535156e+01 -1.222446517944335938e+02
-5.259607315063476562e+01 2.532255363464355469e+01 5.456739902496337891e+00
-5.516178894042968750e+01 1.912846755981445312e+01 -1.929471435546875000e+02
5.603665161132812500e+01 1.701622200012207031e+01 9.003671646118164062e+00
-5.562929534912109375e+01 -1.799968719482421875e+01 -2.701997184753417969e+01
5.208397674560546875e+01 2.655898284912109375e+01 -2.816897583007812500e+02
9.793842315673828125e+00 -6.028300094604492188e+01 -2.869660644531250000e+02
9.795015335083007812e+00 -6.029012680053710938e+01 -2.870000000000000000e+02
5.133798980712890625e+01 2.835997962951660156e+01 -1.075010147094726562e+02
-4.987710952758789062e+01 -3.188691902160644531e+01 3.775269746780395508e+00
5.428599548339843750e+01 2.124275398254394531e+01 -8.439753723144531250e+01
-6.028300094604492188e+01 8.582827568054199219e+00 1.018572807312011719e+01
2.580079841613769531e+01 5.239797592163085938e+01 9.510629272460937500e+01
-6.028300094604492188e+01 5.856733322143554688e+00 4.551128387451171875e+00
6.028300094604492188e+01 -5.377214908599853516e+00 6.513361358642578125e+01
-4.762668228149414062e+01 3.762635421752929688e+01 -8.555172729492187500e+01
-5.119422531127929688e+01 -2.870706748962402344e+01 2.371809577941894531e+01
-1.760560989379882812e+01 5.579252624511718750e+01 9.321849060058593750e+01
3.301725769042968750e+01 4.940877151489257812e+01 -4.503318405151367188e+01
3.414876937866210938e+01 5.110426330566406250e+01 -4.657793045043945312e+01
-6.028300094604492188e+01 -3.801119565963745117e+00 1.919635009765625000e+01
3.727891159057617188e+01 -4.797412490844726562e+01 -2.169377899169921875e+01
3.637766265869140625e+01 -4.901679611206054688e+01 -2.542014503479003906e+01
3.637051773071289062e+01 -4.900642395019531250e+01 -2.539762496948242188e+01
3.635634613037109375e+01 -4.897933578491210938e+01 -2.536364936828613281e+01
3.638785171508789062e+01 -4.899406814575195312e+01 -2.533374786376953125e+01
5.795526123046875000e+01 -1.238453960418701172e+01 1.470911560058593750e+02
-3.043628883361816406e+01 -5.047785949707031250e+01 -5.830472183227539062e+01
2.920211029052734375e+01 5.098908233642578125e+01 6.271575164794921875e+01
-6.028300094604492188e+01 5.279827117919921875e+00 2.911621093750000000e+02
6.028300094604492188e+01 -5.315365791320800781e+00 6.378609008789062500e+02
-4.832884597778320312e+01 -3.692419052124023438e+01 1.520217895507812500e+02
6.028300094604492188e+01 1.038433265686035156e+01 -3.524721145629882812e+01
-4.204670715332031250e+01 4.320632553100585938e+01 -6.946954956054687500e+02
-6.028300094604492188e+01 1.000472450256347656e+01 3.395276260375976562e+01
3.724095916748046875e+01 4.801207733154296875e+01 1.925022277832031250e+02
-4.931377029418945312e+01 3.324660873413085938e+01 -6.272849121093750000e+02
-5.091602325439453125e+01 3.433701324462890625e+01 -6.477262573242187500e+02
6.028300094604492188e+01 9.797509014606475830e-02 2.373088073730468750e+02
-1.143236827850341797e+01 5.834952163696289062e+01 -6.544915676116943359e+00
-1.181205272674560547e+01 6.028300094604492188e+01 -6.761841773986816406e+00
-1.067850303649902344e+01 6.028300094604492188e+01 6.274434089660644531e+00
1.477636909484863281e+01 -5.696441650390625000e+01 2.627382812500000000e+02
1.430381679534912109e+01 5.716025924682617188e+01 5.563884735107421875e+00
6.038299942016601562e+01 1.041513347625732422e+01 1.162944030761718750e+01
1.835836219787597656e+01 5.548078155517578125e+01 1.303047847747802734e+01
5.749122619628906250e+01 1.376583003997802734e+01 1.266708469390869141e+01
2.150855255126953125e+01 5.417591094970703125e+01 1.253660869598388672e+01
-2.070662879943847656e+01 5.450806045532226562e+01 -8.242602539062500000e+01
-3.059960746765136719e+01 5.041032409667968750e+01 3.029055404663085938e+01
5.401295089721679688e+01 2.190194892883300781e+01 8.753813743591308594e+00
7.321024894714355469e+00 -6.028300094604492188e+01 2.574393920898437500e+02
2.319988441467285156e+01 5.347532653808593750e+01 -2.611952018737792969e+01
-1.318955707550048828e+01 -5.762180709838867188e+01 3.683125686645507812e+01
-3.945214462280273438e+01 4.580089187622070312e+01 -1.460222167968750000e+02
-5.834310913085937500e+01 1.144820594787597656e+01 7.689968109130859375e+01
-6.028300094604492188e+01 1.182760715484619141e+01 7.945627593994140625e+01
6.028300094604492188e+01 -9.229169845581054688e+00 6.425418090820312500e+01
-6.028300094604492188e+01 -1.025583839416503906e+01 2.213317394256591797e+00
-3.342498016357421875e+01 -4.923988342285156250e+01 -5.953641510009765625e+01
-3.447252273559570312e+01 -5.078051376342773438e+01 -6.140015411376953125e+01
1.736293983459472656e+01 -5.589303970336914062e+01 8.794641876220703125e+01
-5.085536956787109375e+01 2.952491188049316406e+01 2.659824752807617188e+01
1.954085159301757812e+01 -5.499093246459960938e+01 -1.288801727294921875e+02
1.968290519714355469e+01 -5.504033279418945312e+01 -1.338593444824218750e+02
1.969129562377929688e+01 -5.502341461181640625e+01 -1.338280181884765625e+02
1.972445297241210938e+01 -5.501920700073242188e+01 -1.338172454833984375e+02
1.973857498168945312e+01 -5.498591995239257812e+01 -1.338156585693359375e+02
1.976215171813964844e+01 -5.496419525146484375e+01 -1.338014678955078125e+02
1.977378463745117188e+01 -5.493123245239257812e+01 -1.337954711914062500e+02
1.978000450134277344e+01 -5.490156936645507812e+01 -1.337769775390625000e+02
2.038142776489257812e+01 -5.464276123046875000e+01 -1.332891998291015625e+02
2.040356826782226562e+01 -5.465441513061523438e+01 -1.332617034912109375e+02
2.041843986511230469e+01 -5.465239715576171875e+01 -1.332388153076171875e+02
2.043516921997070312e+01 -5.465217971801757812e+01 -1.332168579101562500e+02
2.045814895629882812e+01 -5.465510559082031250e+01 -1.332025451660156250e+02
2.047947311401367188e+01 -5.465662765502929688e+01 -1.331858062744140625e+02
2.050288772583007812e+01 -5.466651153564453125e+01 -1.331719207763671875e+02
2.052189445495605469e+01 -5.467005157470703125e+01 -1.331531829833984375e+02
2.054268264770507812e+01 -5.467951965332031250e+01 -1.331395721435546875e+02
5.201156616210937500e+01 2.673380088806152344e+01 -1.251503295898437500e+02
5.329050445556640625e+01 -2.364608001708984375e+01 1.013703536987304688e+02
-5.856495285034179688e+01 1.091264152526855469e+01 8.439366912841796875e+01
-6.028300094604492188e+01 1.123156261444091797e+01 8.686894989013671875e+01
5.279700851440429688e+01 2.483754348754882812e+01 3.434376525878906250e+01
5.271610260009765625e+01 -2.503277969360351562e+01 -7.089075469970703125e+01
7.003699302673339844e+00 -6.028300094604492188e+01 -1.948716735839843750e+01
3.358310699462890625e+01 4.917438507080078125e+01 5.781100845336914062e+01
3.459649276733398438e+01 5.065653991699218750e+01 5.955410003662109375e+01
5.300854110717773438e+01 2.432684516906738281e+01 -2.182412414550781250e+02
3.598728179931640625e+01 -4.926575469970703125e+01 -4.114378967285156250e+02
-5.784233093261718750e+01 1.265717601776123047e+01 -3.771625900268554688e+01
-6.028300094604492188e+01 8.086564064025878906e+00 -1.054232101440429688e+02
-4.397459793090820312e+01 4.127843856811523438e+01 -1.239590644836425781e+01
5.199631118774414062e+01 2.677062988281250000e+01 -6.696557044982910156e+00
-3.548982238769531250e+01 4.976321411132812500e+01 -1.032768020629882812e+02
5.589171981811523438e+01 1.736613082885742188e+01 2.453370666503906250e+01
-5.455324554443359375e+01 2.059760284423828125e+01 -5.972761840820312500e+02
-5.541093826293945312e+01 1.852697563171386719e+01 -1.361935901641845703e+01
-1.525532341003417969e+01 -5.676612472534179688e+01 -4.256600952148437500e+01
3.647841644287109375e+01 4.877462005615234375e+01 4.270695114135742188e+01
-5.621450424194335938e+01 -1.658684349060058594e+01 -1.930061912536621094e+01
3.190504074096679688e+00 -6.028300094604492188e+01 -2.260335159301757812e+01
3.782676756381988525e-01 6.028300094604492188e+01 1.341627044677734375e+02
-5.120787811279296875e+01 -2.867410469055175781e+01 4.333839035034179688e+01
4.930566024780273438e+01 -3.326617813110351562e+01 1.089536476135253906e+01
5.090773391723632812e+01 -3.434529876708984375e+01 1.124919319152832031e+01
-8.614576339721679688e+00 6.028300094604492188e+01 -1.858705139160156250e+01
4.048033905029296875e+01 4.477269363403320312e+01 1.905977783203125000e+02
3.387582397460937500e+01 -4.905329132080078125e+01 -3.779864120483398438e+01
3.482654953002929688e+01 -5.042648696899414062e+01 -3.885766601562500000e+01
4.091257476806640625e+01 -4.434046173095703125e+01 -2.356233406066894531e+01
2.678622817993164062e+01 5.198978805541992188e+01 3.452854919433593750e+01
-5.863538742065429688e+01 1.074259948730468750e+01 -7.273644447326660156e+00
-6.028300094604492188e+01 1.104569625854492188e+01 -7.478037834167480469e+00
-1.509461116790771484e+01 5.683259582519531250e+01 9.972869110107421875e+01
4.912815856933593750e+01 -3.612487792968750000e+01 -8.886390686035156250e+01
6.028300094604492188e+01 -2.053896427154541016e+00 -1.423528289794921875e+01
5.474686050415039062e+01 -2.013018035888671875e+01 -3.673280715942382812e+01
-4.530035400390625000e+01 -3.995268249511718750e+01 -2.287433624267578125e+01
5.547424316406250000e+01 -1.837414550781250000e+01 6.451242923736572266e+00
5.799670410156250000e+01 -1.228449153900146484e+01 7.514363098144531250e+01
6.028300094604492188e+01 -1.276696491241455078e+01 7.810530853271484375e+01
-2.328392791748046875e+01 -5.344051361083984375e+01 3.234262084960937500e+01
-2.811782073974609375e+01 -5.143821716308593750e+01 -1.015071334838867188e+02
6.733036994934082031e+00 6.028300094604492188e+01 -6.022852783203125000e+02
-5.872445678710937500e+01 1.052756500244140625e+01 5.363445663452148438e+01
-6.028300094604492188e+01 1.080617332458496094e+01 5.505778503417968750e+01
-1.424023723602294922e+01 5.718648529052734375e+01 -2.906306648254394531e+01
1.913020253181457520e+00 6.028300094604492188e+01 -2.243216133117675781e+01
6.028300094604492188e+01 -8.186920166015625000e+00 -1.050250434875488281e+01
6.028300094604492188e+01 -2.932775259017944336e+00 6.118011856079101562e+01
-2.846331024169921875e+01 5.129519271850585938e+01 2.088430595397949219e+01
-2.092711830139160156e+01 -5.441675186157226562e+01 -3.202768859863281250e+02
-2.087901687622070312e+01 -5.454491424560546875e+01 -3.211978149414062500e+02
-2.085720252990722656e+01 -5.455125427246093750e+01 -3.212017211914062500e+02
-2.082675552368164062e+01 -5.456351089477539062e+01 -3.212130737304687500e+02
-3.996470642089843750e+01 -4.528833007812500000e+01 -4.518094253540039062e+01
-5.268974685668945312e+01 2.509640693664550781e+01 -1.206437301635742188e+01
4.991601562500000000e+01 -3.179267692565917969e+01 2.743898010253906250e+01
4.992580413818359375e+01 -3.179891586303710938e+01 2.744436264038085938e+01
4.992580413818359375e+01 -3.179891586303710938e+01 2.744436264038085938e+01
4.994136428833007812e+01 -3.181645584106445312e+01 2.743305969238281250e+01
4.997261428833007812e+01 -3.185120010375976562e+01 2.743334960937500000e+01
-4.261589813232421875e+01 4.263713836669921875e+01 3.038025817871093750e+02
-3.166788864135742188e+01 -4.996770477294921875e+01 -3.906488120555877686e-01
-5.847658157348632812e+01 -1.112561893463134766e+01 5.806354370117187500e+02
-6.028300094604492188e+01 -1.147663879394531250e+01 5.985847778320312500e+02
-1.618084526062011719e+01 -5.638275527954101562e+01 -2.691063642501831055e+00
-5.863292312622070312e+01 1.074854660034179688e+01 3.817987060546875000e+01
-6.028300094604492188e+01 1.105001068115234375e+01 3.925423431396484375e+01
-3.903956985473632812e+01 -4.621346664428710938e+01 -9.353562355041503906e+00
-5.197903823852539062e+01 -2.681233024597167969e+01 -3.165995407104492188e+01
-5.644504165649414062e+01 -1.603026962280273438e+01 4.431649780273437500e+01
-3.546120071411132812e+01 4.979183578491210938e+01 -1.929140472412109375e+01
3.066079139709472656e+01 5.038486862182617188e+01 -3.813637924194335938e+01
3.930418252944946289e+00 -6.028300094604492188e+01 -3.532902908325195312e+01
-3.148097610473632812e+01 5.004525375366210938e+01 -2.994315528869628906e+01
4.360192108154296875e+01 -4.165111541748046875e+01 -8.675084114074707031e+00
2.955940628051757812e+01 5.084108352661132812e+01 -2.396564865112304688e+01
-2.566662406921386719e+01 5.245359802246093750e+01 -2.919824829101562500e+02
-2.611092567443847656e+01 5.237780380249023438e+01 -2.959706115722656250e+02
-2.610398864746093750e+01 5.234967041015625000e+01 -2.959845581054687500e+02
-2.608059692382812500e+01 5.232306289672851562e+01 -2.959962158203125000e+02
-2.607342910766601562e+01 5.229288864135742188e+01 -2.960159606933593750e+02
-2.720406723022460938e+01 5.181677627563476562e+01 -2.964945983886718750e+02
-2.722198295593261719e+01 5.184506607055664062e+01 -2.965000000000000000e+02
-2.724227714538574219e+01 5.185990905761718750e+01 -2.965220947265625000e+02
-2.726039123535156250e+01 5.186814880371093750e+01 -2.965495910644531250e+02
-2.726673889160156250e+01 5.187808227539062500e+01 -2.965807495117187500e+02
-2.724944877624511719e+01 5.188968658447265625e+01 -2.966067810058593750e+02
-2.710883140563964844e+01 5.196446228027343750e+01 -2.967467956542968750e+02
-2.710522651672363281e+01 5.195359039306640625e+01 -2.967506408691406250e+02
-2.710177612304687500e+01 5.194035720825195312e+01 -2.967624206542968750e+02
-2.709752082824707031e+01 5.192586135864257812e+01 -2.967732849121093750e+02
-2.709206581115722656e+01 5.190496063232421875e+01 -2.967818298339843750e+02
-2.710112762451171875e+01 5.188811111450195312e+01 -2.967936706542968750e+02
-2.710920715332031250e+01 5.187848281860351562e+01 -2.968071594238281250e+02
-2.711832809448242188e+01 5.186565780639648438e+01 -2.968161315917968750e+02
-2.712508583068847656e+01 5.185748291015625000e+01 -2.968311767578125000e+02
-2.794435882568359375e+01 5.151014328002929688e+01 -2.972771911621093750e+02
-2.794743728637695312e+01 5.152119827270507812e+01 -2.972803039550781250e+02
-2.795441436767578125e+01 5.153252792358398438e+01 -2.972823791503906250e+02
-2.795908164978027344e+01 5.154613113403320312e+01 -2.972841491699218750e+02
-2.795798683166503906e+01 5.156615447998046875e+01 -2.972922058105468750e+02
-2.795080375671386719e+01 5.158124542236328125e+01 -2.973115844726562500e+02
-2.794347381591796875e+01 5.159878158569335938e+01 -2.973130187988281250e+02
-2.793875694274902344e+01 5.160939407348632812e+01 -2.973191223144531250e+02
-2.792988586425781250e+01 5.161619186401367188e+01 -2.973251342773437500e+02
-2.792467689514160156e+01 5.162033081054687500e+01 -2.973361206054687500e+02
-2.791744613647460938e+01 5.161877822875976562e+01 -2.973462829589843750e+02
-2.791508865356445312e+01 5.161708831787109375e+01 -2.973586120605468750e+02
-2.791994857788085938e+01 5.162292861938476562e+01 -2.973688659667968750e+02
-2.791579055786132812e+01 5.162430572509765625e+01 -2.973814086914062500e+02
-2.790419197082519531e+01 5.161800765991210938e+01 -2.973815612792968750e+02
-2.789281082153320312e+01 5.161846542358398438e+01 -2.973863525390625000e+02
-2.789211654663085938e+01 5.161003112792968750e+01 -2.973959655761718750e+02
-2.788122367858886719e+01 5.160490798950195312e+01 -2.974072265625000000e+02
-2.789823532104492188e+01 5.160579681396484375e+01 -2.974166259765625000e+02
6.165667533874511719e+00 -6.028300094604492188e+01 1.111885986328125000e+02
1.282133483886718750e+01 -5.777420425415039062e+01 1.142074813842773438e+02
-5.848699951171875000e+01 -1.110046863555908203e+01 -2.115972442626953125e+02
-6.028300094604492188e+01 -1.144462585449218750e+01 -2.180964660644531250e+02
6.028300094604492188e+01 6.928227424621582031e+00 8.518704223632812500e+01
-1.013646888732910156e+01 6.028300094604492188e+01 5.030192565917968750e+01
-2.111039924621582031e+01 5.434081649780273438e+01 -3.103970947265625000e+02
4.948622894287109375e+01 -3.283026123046875000e+01 -1.104063186645507812e+02
5.125026321411132812e+01 -3.400277328491210938e+01 -1.143443832397460938e+02
5.473752593994140625e+01 -2.015271759033203125e+01 4.637492752075195312e+01
-4.766419601440429688e+01 -3.758884048461914062e+01 -4.598318481445312500e+01
-5.767705535888671875e+01 -1.305587196350097656e+01 -1.353830933570861816e+00
5.129598617553710938e+01 2.846138763427734375e+01 -2.311414184570312500e+02
-5.229961395263671875e+01 2.603825378417968750e+01 4.114617538452148438e+01
-9.815097808837890625e+00 -6.028300094604492188e+01 6.027825927734375000e+01
5.572353744506835938e+01 1.777216148376464844e+01 2.585565376281738281e+01
-4.580099868774414062e+01 3.945203781127929688e+01 1.257479476928710938e+02
-4.558653640747070312e+01 3.980791854858398438e+01 1.280058135986328125e+02
